"","id","faminc","incmiss","black","hisp","afqtpct","momcoll","dadcoll","female","f_dead","attend.college"
"3682",10429,1.262243,0,0,1,20.47165,0,0,1,0,0
"3685",10438,3.343689,0,1,0,54.06422,0,1,0,0,1
"3688",10449,4.862397,0,0,1,74.23482,0,0,0,0,1
"3689",10454,4.179612,0,1,0,44.90718,1,1,0,0,1
"3690",10455,4.032231,0,1,0,4.440542,1,1,0,0,1
"3691",10468,0.8776033,0,0,1,42.22278,0,0,1,0,1
"3692",10471,0.2841584,0,1,0,46.66332,0,1,0,0,1
"3693",10487,1.525558,0,1,0,13.44706,0,0,0,0,0
"3694",10490,1.89439,0,0,1,32.13748,0,0,0,0,1
"3695",10497,3.55267,0,0,0,18.03813,0,0,1,0,0
"3697",10512,1.589174,0,0,1,49.74912,0,0,1,0,1
"3700",10524,1.897521,0,0,1,16.6583,0,0,0,0,0
"3701",10525,1.423141,0,0,1,10.03512,0,0,0,0,0
"3702",10526,5.825248,0,0,1,15.83041,0,0,1,0,0
"3703",10528,5.599632,1,1,0,60.31109,0,0,1,0,0
"3704",10529,4.925413,0,0,1,81.63573,0,0,1,0,0
"3705",10531,2.462706,0,0,1,12.71952,0,0,0,0,0
"3706",10534,3.55267,0,1,0,32.23783,0,0,1,0,1
"3707",10536,1.316578,0,0,1,48.57,0,0,1,0,0
"3709",10541,2.649874,0,0,1,71.32463,0,0,0,0,0
"3710",10544,2.089806,0,0,1,28.17361,0,0,1,0,0
"3712",10549,5.599632,1,1,0,53.96387,1,1,1,0,1
"3713",10550,4.493083,0,0,1,19.31761,0,0,1,0,1
"3715",10560,3.134709,0,0,0,44.63121,0,0,1,0,0
"3717",10570,1.660331,0,0,0,2.458605,0,0,0,0,0
"3719",10581,6.269418,0,1,0,33.41696,0,0,1,0,1
"3720",10583,5.599632,1,1,0,3.813347,0,0,0,0,0
"3721",10584,5.599632,1,1,0,30.93327,0,0,0,0,0
"3722",11750,9.717597,0,0,0,52.65931,0,0,0,0,0
"3727",11763,2.609091,0,1,0,48.11842,0,1,0,1,1
"3729",11770,5.599632,1,0,0,20.59709,1,1,0,0,0
"3730",11772,0.5425135,0,0,1,22.50376,0,0,1,0,1
"3731",11774,5.599632,1,0,0,72.55394,1,0,1,0,1
"3733",11780,14.2314,0,0,0,78.44957,1,1,0,0,1
"3735",11785,5.475291,0,0,1,26.7436,0,0,1,0,0
"3737",11789,4.269422,0,0,0,64.50076,0,0,1,0,0
"3738",11790,4.167656,0,0,0,42.1726,0,0,0,0,0
"3740",11792,3.557851,0,0,0,81.78625,0,0,1,0,0
"3741",11793,0.4179612,0,0,0,7.802309,0,0,0,0,0
"3742",11796,3.466733,0,1,0,89.36277,1,1,0,0,1
"3744",11798,2.371901,0,1,0,49.97491,0,0,1,0,1
"3748",11809,3.409901,0,0,0,80.60712,0,0,0,0,1
"3749",11820,7.31432,0,0,0,57.57652,1,1,0,0,1
"3751",11825,2.273267,0,1,0,0.4515805,0,0,0,0,0
"3752",11828,1.003107,0,1,0,16.90918,0,0,0,0,0
"3753",11829,5.177845,1,1,0,1.981937,0,0,0,0,0
"3755",11837,2.652145,0,1,0,3.462117,0,0,0,0,0
"3758",11840,3.55267,0,1,0,9.232313,0,0,0,0,0
"3759",11841,1.880825,0,1,0,33.84345,1,0,0,0,0
"3760",11846,1.671845,0,0,1,8.128449,0,0,0,0,0
"3761",11848,2.716748,0,1,0,50.17561,0,0,1,0,1
"3762",11849,2.652145,0,1,0,13.14601,0,0,0,0,0
"3763",11852,5.929752,0,0,0,81.93678,0,1,0,0,1
"3764",11855,1.954177,0,1,0,21.37481,0,0,1,0,1
"3767",11867,5.177845,1,0,0,18.46463,1,1,1,0,0
"3769",11870,0.6896359,0,0,0,70.24586,0,0,1,0,1
"3770",11871,4.04168,0,0,0,83.51731,0,0,1,0,1
"3771",11872,9.487603,0,0,0,96.93929,0,1,0,0,0
"3772",11875,4.167656,0,0,0,82.21275,0,0,0,0,0
"3773",11876,5.599632,1,0,0,37.60662,0,0,1,0,0
"3777",11893,5.177845,1,0,0,97.59158,1,0,0,0,1
"3778",11899,8.359223,0,0,0,67.16006,0,1,1,0,1
"3779",11909,2.58827,1,0,0,48.51982,0,0,1,1,0
"3780",11912,5.224514,0,0,0,43.77822,0,0,1,0,0
"3781",11913,5.177845,1,0,0,54.01405,0,0,0,0,0
"3782",11915,5.433539,1,0,0,47.16508,0,0,1,0,1
"3783",11916,5.177845,1,1,0,46.61314,1,1,1,0,1
"3784",11918,7.115702,0,0,0,94.93227,0,1,1,0,1
"3785",11919,6.156765,0,0,0,91.9719,0,1,1,0,1
"3786",11920,5.44637,0,0,0,83.04064,1,1,0,0,1
"3787",11923,3.320661,0,0,0,44.27998,0,0,1,0,1
"3788",11925,6.269418,0,0,0,90.09032,0,0,0,0,0
"3789",11926,7.84694,0,0,0,89.714,0,0,0,0,0
"3791",11933,3.557851,0,1,0,40.06523,0,0,1,0,1
"3792",11934,3.557851,0,1,0,12.89513,0,0,0,0,0
"3793",11935,3.300027,0,1,0,13.54742,0,0,1,0,0
"3797",11950,1.897521,0,1,0,15.98093,0,0,1,0,0
"3798",11951,1.89439,0,1,0,10.13547,0,0,1,0,0
"3799",11955,8.301653,0,0,0,86.05118,1,1,1,0,1
"3800",11956,7.19868,0,0,0,63.74812,1,1,0,0,0
"3802",11960,5.599632,1,1,0,26.06623,1,1,0,0,1
"3803",11962,15.67375,0,0,0,96.41245,1,1,1,0,1
"3805",11972,3.320661,0,0,1,44.25489,0,1,0,0,1
"3806",11994,3.220462,0,0,0,47.9428,0,0,0,0,0
"3809",11999,5.218182,0,0,0,84.06924,1,1,1,0,1
"3810",12001,5.599632,1,0,0,85.44907,0,1,1,0,1
"3811",12002,6.269418,0,0,0,96.03613,0,1,0,0,1
"3812",12004,6.896359,0,0,0,40.71751,0,0,1,0,1
"3813",12005,1.091715,0,1,0,46.287,0,0,1,0,1
"3814",12010,3.55267,0,0,1,80.10537,0,0,0,0,1
"3815",12011,6.404132,0,0,0,6.673357,0,0,0,0,0
"3816",12013,6.269418,0,0,0,53.43703,0,1,0,0,0
"3818",12019,7.956436,0,0,0,68.03814,0,1,0,0,0
"3819",12020,3.134709,0,0,0,93.02559,1,1,1,0,1
"3822",12027,7.523301,0,0,0,90.84295,0,1,1,0,0
"3823",12028,8.524753,0,0,0,36.15153,0,1,1,0,1
"3824",12031,5.433539,1,0,0,72.98043,0,0,0,0,0
"3826",12034,15.67375,0,0,0,87.73206,1,1,1,0,1
"3827",12037,4.735973,0,0,0,7.676869,0,0,1,0,0
"3829",12039,1.18595,0,0,0,74.8871,0,0,0,0,0
"3831",12042,5.721056,0,0,0,9.207226,0,1,1,0,0
"3832",12044,7.523301,0,0,0,42.37331,0,0,0,0,1
"3833",12047,4.743802,0,0,0,67.36076,1,1,1,0,1
"3834",12048,3.409901,0,0,0,39.68891,1,1,1,0,1
"3835",12053,5.929752,0,1,0,60.51179,1,0,0,0,1
"3836",12057,4.735973,0,0,0,59.10687,1,1,1,0,0
"3837",12058,8.359223,0,0,0,73.78324,0,1,1,0,1
"3838",12063,5.433539,1,0,0,96.83894,1,1,1,0,1
"3839",12068,3.76165,0,0,1,79.02659,1,1,0,0,1
"3841",12073,5.599632,1,0,0,50.75263,0,0,1,0,0
"3843",12075,3.134709,0,0,0,97.61666,0,0,0,0,1
"3844",12078,5.599632,1,0,0,67.41094,1,1,1,0,1
"3845",12079,2.507767,0,0,0,10.71249,0,0,0,0,0
"3846",12081,2.755618,0,0,0,67.48621,0,0,0,0,0
"3847",12083,5.218182,0,0,0,44.07928,0,0,1,0,0
"3848",12086,3.320661,0,0,0,39.96488,0,1,1,0,0
"3853",12096,4.735973,0,0,0,86.6282,0,0,1,0,1
"3854",12098,5.692562,0,0,1,82.58906,0,0,1,0,1
"3856",12100,2.507767,0,0,0,64.75163,0,1,0,0,0
"3857",12102,5.224514,0,0,1,61.56548,1,1,0,0,1
"3859",12114,8.301653,0,0,0,68.13849,0,0,0,0,0
"3860",12116,5.683168,0,0,0,84.34521,1,1,0,0,1
"3862",12125,5.929752,0,1,0,12.31811,0,0,0,0,0
"3864",12128,5.642476,0,0,0,57.72704,0,1,1,0,0
"3865",12130,4.269422,0,1,0,26.81886,0,0,1,0,1
"3868",12141,4.179023,0,0,1,54.66634,0,0,0,0,0
"3869",12146,2.045941,0,1,0,19.24235,0,0,1,0,0
"3870",12147,1.804974,0,1,0,27.1701,0,0,1,0,1
"3872",12156,2.411511,0,1,0,50,0,0,0,0,1
"3873",12157,4.167656,0,1,0,52.38334,0,0,0,0,0
"3876",12161,1.399421,0,1,0,21.42499,0,0,1,0,1
"3877",12163,6.269418,0,1,0,75.03764,0,0,0,0,1
"3878",12166,1.592257,0,0,0,49.7993,0,0,1,0,0
"3879",12169,1.626902,0,0,0,6.648269,0,0,1,0,0
"3881",12179,6.373908,0,0,1,76.61816,0,0,0,0,1
"3882",12183,5.224514,0,1,0,66.60813,0,0,0,0,1
"3884",12186,5.683168,0,1,0,0.5519317,1,0,0,0,0
"3885",12188,1.660331,0,1,0,32.48871,0,1,1,0,0
"3886",12189,5.433539,1,1,0,31.81134,0,1,0,0,0
"3887",12190,1.326073,0,1,0,49.57351,0,0,0,0,0
"3888",12196,6.072066,0,1,0,4.46563,0,0,0,0,1
"3890",12206,8.359223,0,0,1,97.11491,1,1,0,0,1
"3892",12218,3.788779,0,0,1,8.103362,0,0,0,0,0
"3893",12223,0.362965,0,1,0,0.7024586,0,0,0,0,0
"3894",12224,0.7115703,0,1,0,22.47868,0,0,0,0,1
"3896",12240,2.384279,0,1,0,21.04867,0,0,1,0,0
"3897",12248,1.423141,0,0,0,70.3713,0,0,1,0,1
"3898",12254,5.177845,1,1,0,26.51781,0,0,1,0,1
"3899",12256,2.229587,0,1,0,77.97291,0,0,0,0,0
"3900",12257,2.403277,0,1,0,29.30256,0,0,0,0,0
"3901",12260,1.682294,0,1,0,93.50226,0,0,0,0,1
"3902",12268,4.032231,0,0,0,73.38184,0,0,1,0,1
"3903",12269,1.36396,0,0,1,43.47717,0,0,1,0,0
"3904",12277,0.9224404,0,0,0,32.43853,0,0,0,0,0
"3905",12283,3.409901,0,0,1,39.13698,0,0,0,0,0
"3906",12284,2.134711,0,0,1,82.73959,0,0,1,0,1
"3907",12285,1.671845,0,0,0,32.56397,0,0,1,0,1
"3908",12286,2.110992,0,0,0,27.42097,0,0,1,0,0
"3909",12290,2.045941,0,0,0,2.63422,0,1,0,0,0
"3910",12295,0.8524753,0,0,0,82.23783,0,0,0,1,0
"3911",12301,4.179612,0,0,0,39.66383,0,0,0,0,0
"3912",12303,3.012455,0,1,0,26.69343,0,0,1,0,0
"3913",12304,0.3030218,0,1,0,20.94832,0,0,1,0,0
"3914",12305,5.177845,1,1,0,10.88811,0,0,0,0,0
"3917",12323,2.507767,0,0,0,33.99398,0,0,0,0,0
"3919",12332,1.280826,0,0,0,78.19869,0,0,1,0,1
"3920",12333,5.177845,1,0,0,46.0863,0,0,1,0,1
"3923",12344,4.806553,0,0,0,87.78224,1,0,1,0,1
"3924",12345,5.433539,1,0,0,89.83944,1,0,0,0,1
"3925",12346,5.599632,1,0,0,98.94631,1,0,1,0,1
"3926",12347,5.433539,1,0,0,89.53838,1,0,1,0,1
"3927",12350,15.67375,0,0,0,46.98946,1,1,0,0,0
"3930",12354,2.089806,0,0,0,83.61766,0,0,0,0,1
"3932",12357,2.507767,0,0,0,83.06573,0,0,1,0,1
"3933",12361,1.707769,0,0,0,72.32815,0,0,0,1,0
"3934",12365,8.359223,0,0,0,90.59207,0,0,1,0,0
"3935",12366,5.599632,1,0,0,39.86452,0,0,1,0,0
"3936",12376,2.841584,0,0,0,35.47416,0,0,0,0,0
"3937",12386,5.599632,1,0,0,37.35574,0,0,0,0,0
"3939",12389,4.980992,0,0,0,53.26142,0,0,1,0,0
"3940",12390,5.433539,1,0,0,51.65579,0,0,1,0,1
"3942",12393,5.707227,0,0,0,55.94581,0,0,1,0,0
"3943",12406,1.951221,0,0,0,58.90617,0,0,0,0,0
"3944",12414,5.177845,1,0,0,51.8565,0,0,0,0,0
"3945",12418,1.79967,0,0,0,55.09282,0,0,0,0,1
"3946",12421,2.841584,0,0,0,87.23031,1,0,1,0,1
"3947",12423,5.599632,1,0,0,25.13798,0,0,0,0,0
"3949",12428,1.356383,0,0,0,55.66985,0,0,0,0,0
"3950",12429,4.269422,0,0,0,27.5715,0,0,1,0,1
"3951",12430,1.515512,0,0,0,22.77973,0,0,1,1,0
"3952",12432,0.8777184,0,0,0,14.32514,0,0,0,0,0
"3953",12438,1.89439,0,0,0,36.97943,0,0,0,0,0
"3955",12440,1.704951,0,0,0,61.26443,0,0,0,0,0
"3958",12458,0.4648831,0,0,0,0.8780733,0,0,0,1,0
"3960",12468,0.7115703,0,0,0,68.79077,0,0,1,0,0
"3961",12472,2.846281,0,0,0,48.01806,0,0,1,0,0
"3965",12486,3.76165,0,0,0,72.57903,0,0,1,0,1
"3966",12487,3.220462,0,0,0,88.08329,0,0,0,0,0
"3967",12491,1.900841,0,0,0,16.88409,0,0,0,0,0
"3970",12498,6.76297,0,0,0,69.61867,0,0,1,0,0
"3971",12508,3.134709,0,0,0,31.71099,0,0,0,0,0
"3972",12516,1.423141,0,1,0,18.89112,0,0,1,0,0
"3975",12519,2.371901,0,0,0,90.7426,0,0,1,0,1
"3978",12525,3.557851,0,0,0,11.3146,0,1,0,0,0
"3981",12535,5.683168,0,0,0,94.68138,0,1,0,0,1
"3984",12555,1.515512,0,0,0,55.99599,0,0,1,0,1
"3986",12558,0.7969587,0,1,0,13.04566,0,0,1,0,0
